,gene_name,entrez_id
5251,UMPS,7372
5252,KRTAP5-4,387267
5253,RPS12,6206
5254,ZNF419,79744
5255,RTF1,23168
5256,C6orf120,387263
5257,LCE3D,84648
5258,SGSM2,9905
5259,TRIO,7204
5260,F3,2152
5261,KCNAB2,8514
5262,OR10A5,144124
5263,MCAM,4162
5264,CLEC9A,283420
5265,RPL19,6143
5266,ODF3L2,284451
5267,FBXO36,130888
5268,ESRRA,2101
5269,C12orf75,387882
5270,NBEAL2,23218
5271,ISY1,57461
5272,LAMA2,3908
5273,QKI,9444
5274,AEBP1,165
5275,C2orf66,401027
5276,FAM47E-STBD1,100631383
5277,IFNB1,3456
5278,PPP4R4,57718
5279,MIEN1,84299
5280,KLC2,64837
5281,GOLGA8A,23015
5282,COX7A2L,9167
5283,FCRL1,115350
5284,ELP5,23587
5285,TCOF1,6949
5286,CFAP70,118491
5287,CLCN5,1184
5288,CD2AP,23607
5289,NICN1,84276
5290,MAML3,55534
5291,FAM72D,728833
5292,PNPO,55163
5293,PRR22,163154
5294,ADIPOQ,9370
5295,SLC37A2,219855
5296,APOBEC3H,164668
5297,ASZ1,136991
5298,PIP5K1A,8394
5299,BTBD17,388419
5300,GIMAP2,26157
5301,SPAAR,158376
5302,SRPX,8406
5303,OR13C2,392376
5304,CSK,1445
5305,TDGF1,6997
5306,GABBR2,9568
5307,SP140L,93349
5308,PCDH11X,27328
5309,CBLN3,643866
5310,MEIKIN,728637
5311,OSGEP,55644
5312,TRABD,80305
5313,GSG1L2,644070
5314,PARP14,54625
5315,CLCF1,23529
5316,TAF6,6878
5317,TMEM14A,28978
5318,PRRC2B,84726
5319,BOP1,23246
5320,FAM72B,653820
5321,MRPL9,65005
5322,CCDC105,126402
5323,VWDE,221806
5324,DRG2,1819
5325,ARHGAP33,115703
5326,BLZF1,8548
5327,KCNJ3,3760
5328,ATG4B,23192
5329,DPYD,1806
5330,B3GALT6,126792
5331,ACSS3,79611
5332,C17orf67,339210
5333,SOS1,6654
5334,AIFM3,150209
5335,COA1,55744
5336,CASP10,843
5337,ADAM7,8756
5338,OR52M1,119772
5339,AIMP1,9255
5340,VPS26A,9559
5341,IRS4,8471
5342,HMX2,3167
5343,KRTAP19-1,337882
5344,LTF,4057
5345,MTRNR2L4,100463285
5346,TRAF4,9618
5347,BRPF3,27154
5348,AVPR2,554
5349,SERGEF,26297
5350,OR2W1,26692
5351,PLG,5340
5352,OR2AG2,338755
5353,SLK,9748
5354,ZP3,7784
5355,ZFP62,643836
5356,GLRX5,51218
5357,CYP2B6,1555
5358,ANP32D,23519
5359,TPPP3,51673
5360,TULP2,7288
5361,KRT71,112802
5362,OAS3,4940
5363,CHID1,66005
5364,STRADB,55437
5365,PHLDA2,7262
5366,FAM102B,284611
5367,GLYAT,10249
5368,TMEM269,100129924
5369,SLC4A1,6521
5370,LRCH1,23143
5371,OR4F17,81099
5372,STAG1,10274
5373,UCN,7349
5374,GABPB1,2553
5375,PLCXD2,257068
5376,REST,5978
5377,GSTA2,2939
5378,HADHA,3030
5379,TNFRSF13C,115650
5380,ZNF615,284370
5381,DMAC1,90871
5382,INCENP,3619
5383,OR10X1,128367
5384,PRR14,78994
5385,EFHD1,80303
5386,TXK,7294
5387,RPS10,6204
5388,MELK,9833
5389,FCGR2B,2213
5390,GAS2L1,10634
5391,SYNGR1,9145
5392,BFAR,51283
5393,BCL10,8915
5394,PON1,5444
5395,AZGP1,563
5396,BIRC2,329
5397,GPX7,2882
5398,SLC39A13,91252
5399,RP1,6101
5400,TAF1D,79101
5401,GPR157,80045
5402,CYREN,78996
5403,PYCR1,5831
5404,TXLNB,167838
5405,IFNA6,3443
5406,PLCB1,23236
5407,PBXIP1,57326
5408,UBLCP1,134510
5409,OR5R1,219479
5410,LRRC30,339291
5411,ZBTB8B,728116
5412,FAM32A,26017
5413,CCDC86,79080
5414,SNIP1,79753
5415,DPM1,8813
5416,DPM3,54344
5417,ITGAV,3685
5418,GABARAPL1,23710
5419,SKIDA1,387640
5420,BBIP1,92482
5421,NUDT3,11165
5422,C5orf24,134553
5423,LONRF1,91694
5424,OR51L1,119682
5425,MTBP,27085
5426,FAM133A,286499
5427,CCDC96,257236
5428,EOMES,8320
5429,KDF1,126695
5430,OR3A1,4994
5431,ZNF236,7776
5432,ODF2,4957
5433,SRSF8,10929
5434,EPHX2,2053
5435,PBX3,5090
5436,TACC2,10579
5437,INSR,3643
5438,RNF212B,100507650
5439,POMC,5443
5440,PKLR,5313
5441,CCL28,56477
5442,CLDN7,1366
5443,ELN,2006
5444,FAM50B,26240
5445,OR52N4,390072
5446,TLK1,9874
5447,AGO1,26523
5448,CRYBA2,1412
5449,LRRCC1,85444
5450,SH2D5,400745
5451,PMPCA,23203
5452,SYTL3,94120
5453,CABP2,51475
5454,PARL,55486
5455,AGER,177
5456,GBA2,57704
5457,GPRASP1,9737
5458,EXOSC5,56915
5459,ENO1,2023
5460,ZCCHC17,51538
5461,TMBIM1,64114
5462,FAM120B,84498
5463,CDC42SE2,56990
5464,ITLN1,55600
5465,PRMT7,54496
5466,ASIC4,55515
5467,EML5,161436
5468,DYNLRB1,83658
5469,NEUROD6,63974
5470,CXorf38,159013
5471,SCIN,85477
5472,SPRR2G,6706
5473,RNF125,54941
5474,JPT1,51155
5475,NOS2,4843
5476,SRRT,51593
5477,DBNDD2,55861
5478,CCNG1,900
5479,CYHR1,50626
5480,TES,26136
5481,GOLGA6L6,727832
5482,PCYT1A,5130
5483,TMEM184B,25829
5484,PRADC1,84279
5485,BFSP2,8419
5486,IGFL4,444882
5487,HNRNPU,3192
5488,C2CD4B,388125
5489,OR8K3,219473
5490,HDX,139324
5491,FTSJ1,24140
5492,GPBP1,65056
5493,DCST1,149095
5494,CA10,56934
5495,RAPGEF4,11069
5496,CDK8,1024
5497,CYP20A1,57404
5498,CDK11A,728642
5499,MLLT3,4300
5500,DHX8,1659
5501,WIZ,58525
5502,BHMT2,23743
5503,HINT2,84681
5504,C8B,732
5505,NIPSNAP3B,55335
5506,FTCDNL1,348751
5507,WT1,7490
5508,MGAT4A,11320
5509,HECTD1,25831
5510,HECTD2,143279
5511,NYAP1,222950
5512,RNASE6,6039
5513,HNRNPM,4670
5514,SLC39A10,57181
5515,PLA2G12A,81579
5516,MBOAT4,619373
5517,RUBCNL,80183
5518,SDC1,6382
5519,RIMS2,9699
5520,NKAPD1,55216
5521,PRX,57716
5522,EGFL8,80864
5523,GAD2,2572
5524,TAF5L,27097
5525,PPP1R15B,84919
5526,CC2D2B,387707
5527,COL14A1,7373
5528,SCN4A,6329
5529,UQCC3,790955
5530,EVI5L,115704
5531,MANSC4,100287284
5532,ANP32E,81611
5533,THEM5,284486
5534,VPS45,11311
5535,CCDC179,100500938
5536,SLC6A6,6533
5537,AKTIP,64400
5538,RRM1,6240
5539,C16orf46,123775
5540,RNF212,285498
5541,C1orf94,84970
5542,TELO2,9894
5543,ROPN1L,83853
5544,ZNF410,57862
5545,FBXO27,126433
5546,MAP7,9053
5547,SHBG,6462
5548,NR2F1,7025
5549,MS4A14,84689
5550,EXPH5,23086
5551,CTU1,90353
5552,ZW10,9183
5553,ZDHHC13,54503
5554,UNC5D,137970
5555,LRRC7,57554
5556,AP3B1,8546
5557,CNGA2,1260
5558,DENND5B,160518
5559,PDE1A,5136
5560,CRACR2A,84766
5561,JRKL,8690
5562,CAST,831
5563,PLEKHB1,58473
5564,RAP1B,5908
5565,SLC38A2,54407
5566,UPK3A,7380
5567,TIGAR,57103
5568,VGLL1,51442
5569,PARP2,10038
5570,BCL2,596
5571,ERRFI1,54206
5572,TEC,7006
5573,MIB1,57534
5574,PRSS21,10942
5575,CTF1,1489
5576,TSC22D1,8848
5577,MAK,4117
5578,SPRED3,399473
5579,NPR3,4883
5580,PRRX2,51450
5581,C10orf53,282966
5582,MEIG1,644890
5583,TPM1,7168
5584,RCN2,5955
5585,C6orf89,221477
5586,RCL1,10171
5587,CHST6,4166
5588,MAPK10,5602
5589,DIAPH1,1729
5590,WIF1,11197
5591,COASY,80347
5592,FAM151A,338094
5593,METAP1D,254042
5594,FAM83A,84985
5595,PRAMEF18,391003
5596,CCRL2,9034
5597,RNASE4,6038
5598,TSPAN3,10099
5599,CTRB1,1504
5600,PRKN,5071
5601,S1PR1,1901
5602,SEMA4F,10505
5603,ASTL,431705
5604,CDC14B,8555
5605,IRAK1,3654
5606,BOLA3,388962
5607,NBR1,4077
5608,IQCJ,654502
5609,FOXD4,2298
5610,DNASE1L2,1775
5611,MROH2A,339766
5612,GSG1,83445
5613,FAM162A,26355
5614,BVES,11149
5615,HOXD10,3236
5616,ZPLD1,131368
5617,PVALB,5816
5618,SLC13A3,64849
5619,IGFBP2,3485
5620,HMGCL,3155
5621,ALG1,56052
5622,CPEB4,80315
5623,TTC23L,153657
5624,PRKCH,5583
5625,DPPA3,359787
5626,DDAH2,23564
5627,TGFB2,7042
5628,GJA10,84694
5629,RTL1,388015
5630,NUP88,4927
5631,KIAA0100,9703
5632,GUCY2C,2984
5633,CASP8AP2,9994
5634,TMEM273,170371
5635,SMIM7,79086
5636,ETFB,2109
5637,NRK,203447
5638,CHMP3,51652
5639,TSTD1,100131187
5640,PPAN-P2RY11,692312
5641,C4orf54,285556
5642,CEP164,22897
5643,DTL,51514
5644,HECW2,57520
5645,ANAPC16,119504
5646,TCN1,6947
5647,ZBTB8OS,339487
5648,EHMT1,79813
5649,CCNB1IP1,57820
5650,ADAMTS5,11096
5651,ADAMTS6,11174
5652,UBA2,10054
5653,LRP2,4036
5654,RMND1,55005
5655,PRKAG3,53632
5656,C20orf203,284805
5657,CBLN4,140689
5658,OGFR,11054
5659,ZNF41,7592
5660,RBCK1,10616
5661,WBP2NL,164684
5662,ALKBH7,84266
5663,SLC46A3,283537
5664,POFUT1,23509
5665,PLEKHG4,25894
5666,FOXO3,2309
5667,KRTAP1-3,81850
5668,MGME1,92667
5669,RRBP1,6238
5670,GALNT15,117248
5671,ECE1,1889
5672,ZNF674,641339
5673,DDX11,1663
5674,USO1,8615
5675,ZNF571,51276
5676,VAT1,10493
5677,UGT1A5,54579
5678,BTN2A1,11120
5679,PABPC1L2A,340529
5680,UBE2E1,7324
5681,COX8A,1351
5682,ABCD3,5825
5683,RYK,6259
5684,AGRN,375790
5685,SMG6,23293
5686,PRKACB,5567
5687,TMEM240,339453
5688,CROCC,9696
5689,OR7C1,26664
5690,RBM43,375287
5691,ZFAND2B,130617
5692,TOX4,9878
5693,CX3CR1,1524
5694,EIF2A,83939
5695,TFEB,7942
5696,CD40LG,959
5697,KRT25,147183
5698,BOLL,66037
5699,NIPSNAP1,8508
5700,ATP5MG,10632
5701,SEC31B,25956
5702,ADAM20,8748
5703,CD226,10666
5704,HNRNPUL2,221092
5705,BTN1A1,696
5706,NFE2L1,4779
5707,SRP68,6730
5708,OMA1,115209
5709,SLC25A12,8604
5710,OR14I1,401994
5711,BEND4,389206
5712,CDH18,1016
5713,MPST,4357
5714,PRG4,10216
5715,ZNF560,147741
5716,SLC2A5,6518
5717,ALDH1A1,216
5718,KEL,3792
5719,NPW,283869
5720,ALG2,85365
5721,TCF21,6943
5722,TSPAN8,7103
5723,TAS2R39,259285
5724,MFF,56947
5725,IFIT3,3437
5726,TROAP,10024
5727,CAT,847
5728,CCDC60,160777
5729,FAN1,22909
5730,TNFRSF10B,8795
5731,UHMK1,127933
5732,TMEM235,283999
5733,IPP,3652
5734,DMPK,1760
5735,MMRN2,79812
5736,CXCL17,284340
5737,GPHN,10243
5738,PODXL2,50512
5739,SFR1,119392
5740,ADM,133
5741,KRT15,3866
5742,ERF,2077
5743,POLR1E,64425
5744,ANKRD6,22881
5745,CNTROB,116840
5746,GRIN1,2902
5747,COL2A1,1280
5748,CNDP2,55748
5749,F2,2147
5750,AKIP1,56672
5751,OR52K2,119774
5752,VPS33A,65082
5753,ARSB,411
5754,CASP1,834
5755,PKHD1,5314
5756,AK2,204
5757,DHRS2,10202
5758,FAM174A,345757
5759,CCNC,892
5760,RABGAP1,23637
5761,SOAT1,6646
5762,PRKCA,5578
5763,DENND2D,79961
5764,COG4,25839
5765,DHTKD1,55526
5766,PEBP4,157310
5767,SPATA25,128497
5768,ELOC,6921
5769,KIF24,347240
5770,ELAVL1,1994
5771,IFNA14,3448
5772,KLHL7,55975
5773,OXGR1,27199
5774,CADPS,8618
5775,NCLN,56926
5776,C1QL3,389941
5777,PRSS23,11098
5778,RAB40C,57799
5779,FZD2,2535
5780,WDR46,9277
5781,ENPP1,5167
5782,IFNA13,3447
5783,IL3RA,3563
5784,FAM161B,145483
5785,CYB561D2,11068
5786,PSMB4,5692
5787,API5,8539
5788,SKAP2,8935
5789,USP11,8237
5790,MPV17L,255027
5791,WNT7A,7476
5792,STXBP4,252983
5793,PHLDB2,90102
5794,LSM4,25804
5795,ZNF480,147657
5796,MIA2,4253
5797,RXRA,6256
5798,TANK,10010
5799,C22orf15,150248
5800,CHM,1121
5801,STN1,79991
5802,SPATA1,100505741
5803,COA4,51287
5804,ARHGEF38,54848
5805,DYNAP,284254
5806,DMXL2,23312
5807,DET1,55070
5808,SIGLEC12,89858
5809,TRIM16L,147166
5810,RAB35,11021
5811,RFC3,5983
5812,PAN2,9924
5813,ABCG1,9619
5814,SLC2A8,29988
5815,UBN2,254048
5816,TCTN1,79600
5817,COA5,493753
5818,PTTG2,10744
5819,OR3A3,8392
5820,ZFPL1,7542
5821,PITPNC1,26207
5822,PPP3CB,5532
5823,L3MBTL1,26013
5824,BTBD1,53339
5825,PDCD6,10016
5826,INHBC,3626
5827,DGAT2,84649
5828,ARHGEF19,128272
5829,C20orf144,128864
5830,RAF1,5894
5831,PRR36,80164
5832,IWS1,55677
5833,ZNF830,91603
5834,SCYL1,57410
5835,CFHR2,3080
5836,GTF3C1,2975
5837,CDH15,1013
5838,SMAD2,4087
5839,NPS,594857
5840,CHI3L1,1116
5841,CD79A,973
5842,CARD8,22900
5843,APOL5,80831
5844,TRIM60,166655
5845,FOXN3,1112
5846,ATPAF1,64756
5847,NRG3,10718
5848,FOXJ2,55810
5849,TGDS,23483
5850,NDUFV2,4729
5851,BLOC1S3,388552
5852,OR2AJ1,127608
5853,EEF1A2,1917
5854,CRAT,1384
5855,QTRT1,81890
5856,LRRC45,201255
5857,PCDHGA1,56114
5858,CD8A,925
5859,BIRC7,79444
5860,DNM1L,10059
5861,MRM3,55178
5862,RTCA,8634
5863,ZNF526,116115
5864,LBP,3929
5865,KL,9365
5866,CGB8,94115
5867,RRP7A,27341
5868,CTTNBP2,83992
5869,SH3TC2,79628
5870,NEUROD1,4760
5871,SNAI2,6591
5872,LRRC4B,94030
5873,TMCC1,23023
5874,EIF4EBP3,8637
5875,GCKR,2646
5876,ZNF385A,25946
5877,C15orf65,145788
5878,METTL14,57721
5879,MMP24OS,101410538
5880,FEZ2,9637
5881,KIF25,3834
5882,KLK11,11012
5883,WBP4,11193
5884,PLCE1,51196
5885,CERS6,253782
5886,CD8B2,927
5887,LRRC70,100130733
5888,EIF2AK1,27102
5889,ZNF655,79027
5890,ATP5PD,10476
5891,CLDN19,149461
5892,UGT1A10,54575
5893,EPHA5,2044
5894,DGKD,8527
5895,PYGM,5837
5896,PTPRF,5792
5897,C19orf73,55150
5898,TSTD3,100130890
5899,TSGA13,114960
5900,MED26,9441
5901,ZNF726,730087
5902,JMJD6,23210
5903,SLC38A9,153129
5904,ADGRE3,84658
5905,LSAMP,4045
5906,CALM2,805
5907,NWD2,57495
5908,NKX1-2,390010
5909,ZC4H2,55906
5910,INS,3630
5911,VASN,114990
5912,CNPY3,10695
5913,ORAI1,84876
5914,ZNF600,162966
5915,TMEM176A,55365
5916,ARRDC1,92714
5917,PPP1R3G,648791
5918,ZNF564,163050
5919,WARS2,10352
5920,MTDH,92140
5921,NAA15,80155
5922,P2RX1,5023
5923,MAPK14,1432
5924,CREM,1390
5925,ITPRIPL1,150771
5926,TOX2,84969
5927,AGBL3,340351
5928,CDX2,1045
5929,MC4R,4160
5930,FRRS1,391059
5931,CYLD,1540
5932,SMCP,4184
5933,OR52D1,390066
5934,DHRS7,51635
5935,DDX19B,11269
5936,SDK1,221935
5937,VCP,7415
5938,VAMP3,9341
5939,SERP2,387923
5940,ATP5MPL,9556
5941,POTEI,653269
5942,LRRC52,440699
5943,BCL6B,255877
5944,CLTB,1212
5945,KIRREL1,55243
5946,SLC22A1,6580
5947,ZNF705G,100131980
5948,MCFD2,90411
5949,GPR26,2849
5950,HOXB2,3212
5951,PPM1L,151742
5952,AGAP1,116987
5953,OLFM3,118427
5954,SERPINB5,5268
5955,HDAC9,9734
5956,TPBG,7162
5957,CEACAM8,1088
5958,FDFT1,2222
5959,YJU2,55702
5960,GCOM1,145781
5961,UBR3,130507
5962,CARM1,10498
5963,C5orf47,133491
5964,MAGEB2,4113
5965,CFAP97,57587
5966,PLSCR3,57048
5967,KLHL26,55295
5968,AIP,9049
5969,PPFIA2,8499
5970,OTUD5,55593
5971,DCLK3,85443
5972,A4GNT,51146
5973,PRR23B,389151
5974,AGPAT3,56894
5975,GORAB,92344
5976,SPPL2C,162540
5977,ALDH1B1,219
5978,PTGDS,5730
5979,ATXN3L,92552
5980,ZC3H18,124245
5981,IREB2,3658
5982,STX8,9482
5983,ORC4,5000
5984,CHRNE,1145
5985,GHITM,27069
5986,FAM47A,158724
5987,NOTUM,147111
5988,MS4A4E,643680
5989,CPS1,1373
5990,TCEAL8,90843
5991,CLIC4,25932
5992,RPL7L1,285855
5993,AVIL,10677
5994,NDUFA1,4694
5995,ZNF277,11179
5996,TTC4,7268
5997,PRAMEF15,653619
5998,EID3,493861
5999,NEB,4703
6000,SS18L2,51188
6001,SH3BP2,6452
6002,NPAT,4863
6003,BSCL2,26580
6004,SLC7A6OS,84138
6005,ARHGAP19,84986
6006,ECH1,1891
6007,OR1L6,392390
6008,FAM9A,171482
6009,ZFP36,7538
6010,EFR3A,23167
6011,C9orf131,138724
6012,KIAA1217,56243
6013,LAMA5,3911
6014,SOX10,6663
6015,ANKRD9,122416
6016,LIN28B,389421
6017,RPS6KA1,6195
6018,SHISA7,729956
6019,C2orf50,130813
6020,SLC39A5,283375
6021,CORO7-PAM16,100529144
6022,HPGDS,27306
6023,SOCS7,30837
6024,GIT2,9815
6025,OR2Y1,134083
6026,GMPS,8833
6027,GAS2,2620
6028,TRMT13,54482
6029,ACY1,95
6030,SETD4,54093
6031,TIMP1,7076
6032,PKNOX2,63876
6033,EDEM1,9695
6034,BGN,633
6035,POLD3,10714
6036,BCS1L,617
6037,ACTA1,58
6038,SIGLEC1,6614
6039,SNAPC2,6618
6040,FRMD4B,23150
6041,PDCD2,5134
6042,MYO1E,4643
6043,NSMF,26012
6044,DVL2,1856
6045,SIGLEC15,284266
6046,KCNMB4,27345
6047,RALY,22913
6048,PARP12,64761
6049,ITM2A,9452
6050,DCAF8,50717
6051,PLCZ1,89869
6052,ASIC5,51802
6053,ATP6V1C1,528
6054,APTX,54840
6055,GABARAP,11337
6056,MRPS22,56945
6057,KPNA5,3841
6058,MOBP,4336
6059,WDR78,79819
6060,TNRC18,84629
6061,WDR19,57728
6062,ST3GAL3,6487
6063,CPSF1,29894
6064,SH2D1B,117157
6065,GGTLC2,91227
6066,NLRC4,58484
6067,CLDN4,1364
6068,NAP1L5,266812
6069,OR1Q1,158131
6070,TIPIN,54962
6071,MYH9,4627
6072,PTPMT1,114971
6073,FUT5,2527
6074,ART1,417
6075,RAB10,10890
6076,PTPRG,5793
6077,RNF148,378925
6078,AP1M1,8907
6079,MS4A12,54860
6080,C3orf18,51161
6081,PRH1,5554
6082,GAPT,202309
6083,CMAS,55907
6084,OTOL1,131149
6085,ENSA,2029
6086,ADORA1,134
6087,OTULINL,54491
6088,ENTPD1,953
6089,PCP2,126006
6090,PPP6R1,22870
6091,NDUFAB1,4706
6092,LMNTD1,160492
6093,ADAM18,8749
6094,DQX1,165545
6095,RPUSD2,27079
6096,TUSC2,11334
6097,SRSF9,8683
6098,GNPTG,84572
6099,WASHC1,100287171
6100,FN1,2335
6101,HS3ST3B1,9953
6102,ELOVL2,54898
6103,NCAPG,64151
6104,UPK3B,105375355
6105,CKS2,1164
6106,TIMM8A,1678
6107,GOLGA8B,440270
6108,OR4S1,256148
6109,APIP,51074
6110,NPTX1,4884
6111,GOLGA6C,653641
6112,LEF1,51176
6113,SAMD5,389432
6114,ELOB,6923
6115,PEX2,5828
6116,SCGB1D2,10647
6117,TERT,7015
6118,NSMCE4A,54780
6119,TRIM37,4591
6120,RPS4Y2,140032
6121,COPB2,9276
6122,MADCAM1,8174
6123,PRKCD,5580
6124,PRR20A,122183
6125,P2RX4,5025
6126,RAB39A,54734
6127,OR5F1,338674
6128,CMTM5,116173
6129,METTL23,124512
6130,STK32B,55351
6131,RAB28,9364
6132,RRAD,6236
6133,SCN5A,6331
6134,CRYBB3,1417
6135,DNAH12,201625
6136,GCSAML-AS1,148824
6137,PTH2R,5746
6138,KLC4,89953
6139,BMP1,649
6140,RHPN1,114822
6141,ZNF728,388523
6142,ZNF692,55657
6143,HMGXB3,22993
6144,SPDYE3,441272
6145,FCHO1,23149
6146,SRPK3,26576
6147,ANXA13,312
6148,ZNF865,100507290
6149,OR5L2,26338
6150,FAM222B,55731
6151,TRNT1,51095
6152,TRAF1,7185
6153,NT5M,56953
6154,CAPNS1,826
6155,NFKBIZ,64332
6156,ACD,65057
6157,PLS1,5357
6158,PPM1M,132160
6159,PLEKHM1,9842
6160,MAMSTR,284358
6161,MIS18BP1,55320
6162,MAPK4,5596
6163,CSMD3,114788
6164,VPS18,57617
6165,KCTD13,253980
6166,RNF220,55182
6167,MRPL58,3396
6168,ENY2,56943
6169,PRR20C,729240
6170,IHH,3549
6171,KALRN,8997
6172,ZSCAN12,9753
6173,POLR2J2,246721
6174,TLK2,11011
6175,CCIN,881
6176,ITPR3,3710
6177,FABP3,2170
6178,SLCO4A1,28231
6179,LTA,4049
6180,EFCAB5,374786
6181,CTXN3,613212
6182,NUTM2F,54754
6183,ENDOU,8909
6184,SAMD9,54809
6185,SCGB3A1,92304
6186,GLP1R,2740
6187,GPKOW,27238
6188,NDUFB4,4710
6189,FAM153B,202134
6190,SPTA1,6708
6191,MLF2,8079
6192,PECAM1,5175
6193,SELENOF,9403
6194,RAD21,5885
6195,OCRL,4952
6196,DIS3L,115752
6197,CCDC85B,11007
6198,SPRYD3,84926
6199,SPATA2L,124044
6200,DYNC1I2,1781
6201,ZSCAN25,221785
6202,ADGRG5,221188
6203,C4orf3,401152
6204,NDC80,10403
6205,SCN11A,11280
6206,MAST1,22983
6207,PRKAR1A,5573
6208,CRTAC1,55118
6209,CDHR4,389118
6210,GRHPR,9380
6211,CAPN15,6650
6212,NOTCH3,4854
6213,CSNK1D,1453
6214,PIM2,11040
6215,ARID3B,10620
6216,ANKRD34C,390616
6217,CERCAM,51148
6218,ABCA6,23460
6219,SMUG1,23583
6220,TFR2,7036
6221,CD200R1,131450
6222,OR5P3,120066
6223,SLC25A3,5250
6224,SLAMF6,114836
6225,DLGAP5,9787
6226,PCDHGA5,56110
6227,HNRNPD,3184
6228,LINGO2,158038
6229,GRIK3,2899
6230,MAP4K5,11183
6231,TTLL12,23170
6232,HOXD9,3235
6233,CT45A8,102723737
6234,MKLN1,4289
6235,ZNF264,9422
6236,ZNF831,128611
6237,IGF2R,3482
6238,SHOX,6473
6239,CCL14,6358
6240,COX8C,341947
6241,RAI14,26064
6242,MTREX,23517
6243,GJA5,2702
6244,WDR77,79084
6245,NDUFB7,4713
6246,NDUFS2,4720
6247,GK5,256356
6248,ZNF135,7694
6249,FBXL13,222235
6250,BBS4,585
6251,TRIM4,89122
6252,CR1,1378
6253,POP5,51367
6254,PHKB,5257
6255,DAAM2,23500
6256,DNAL1,83544
6257,ZKSCAN5,23660
6258,EXO1,9156
6259,C9orf85,138241
6260,CUL2,8453
6261,GPER1,2852
6262,FGFR2,2263
6263,ANKRD36C,400986
6264,CRTAP,10491
6265,ASB16,92591
6266,DMRT3,58524
6267,POLDIP2,26073
6268,CLIC5,53405
6269,EFCAB7,84455
6270,SFXN4,119559
6271,GUCA2B,2981
6272,WDR49,151790
6273,TEDC2,80178
6274,CPZ,8532
6275,PSG4,5672
6276,MTMR7,9108
6277,SPTBN2,6712
6278,PIGK,10026
6279,INA,9118
6280,CTSB,1508
6281,SPRYD4,283377
6282,TAP2,6891
6283,SPAG9,9043
6284,SPTLC3,55304
6285,ZNF529,57711
6286,OR2L2,26246
6287,APOBEC3D,140564
6288,KLHL17,339451
6289,EPOR,2057
6290,RPL7,6129
6291,ITGA2,3673
6292,SHTN1,57698
6293,CAPN1,823
6294,TMEM216,51259
6295,TMEM151A,256472
6296,KIF7,374654
6297,PRR16,51334
6298,CAMK2N1,55450
6299,MYDGF,56005
6300,MYO18B,84700
6301,SMG9,56006
6302,DNAJC10,54431
6303,RARB,5915
6304,WDR92,116143
6305,ZNF878,729747
6306,AGFG2,3268
6307,FRMD3,257019
6308,LIMCH1,22998
6309,TM2D1,83941
6310,UQCRC2,7385
6311,MED11,400569
6312,TAPBP,6892
6313,NEDD1,121441
6314,SLC46A1,113235
6315,UFC1,51506
6316,PODNL1,79883
6317,DACH2,117154
6318,OR1L1,26737
6319,TP53INP1,94241
6320,RASAL3,64926
6321,TSC22D3,1831
6322,PIAS3,10401
6323,CARD11,84433
6324,HDDC3,374659
6325,TNC,3371
6326,UQCRFS1,7386
6327,CPED1,79974
6328,SRP19,6728
6329,LTBP2,4053
6330,RNASE12,493901
6331,EHD4,30844
6332,BOLA2B,654483
6333,IFNK,56832
6334,GOLGA5,9950
6335,C16orf87,388272
6336,NELFE,7936
6337,ZNF268,10795
6338,GDAP2,54834
6339,TRNAU1AP,54952
6340,NEDD4,4734
6341,SNAP29,9342
6342,SLC28A2,9153
6343,EPSTI1,94240
6344,OR10A7,121364
6345,GRP,2922
6346,ARMT1,79624
6347,NBPF15,284565
6348,PIP4K2A,5305
6349,DGKG,1608
6350,RASL12,51285
6351,HEATR5B,54497
6352,UBE2D2,7322
6353,NMRK1,54981
6354,HYAL2,8692
6355,ADAMTS17,170691
6356,HNRNPR,10236
6357,ELK1,2002
6358,GLIS3,169792
6359,SON,6651
6360,ZIC5,85416
6361,COMMD1,150684
6362,INTS1,26173
6363,GPR18,2841
6364,CCL25,6370
6365,IGSF10,285313
6366,CXCL8,3576
6367,ACTL7B,10880
6368,MRPL20,55052
6369,YDJC,150223
6370,COMMD3,23412
6371,ABHD16A,7920
6372,KRTAP4-1,85285
6373,GPR65,8477
6374,PET100,100131801
6375,UGT2B11,10720
6376,UROD,7389
6377,EVX2,344191
6378,GABRB1,2560
6379,ATXN3,4287
6380,NKIRAS1,28512
6381,SGCZ,137868
6382,DSC1,1823
6383,KIF20B,9585
6384,RAB13,5872
6385,SIX3,6496
6386,CKB,1152
6387,ACTL6B,51412
6388,CEP41,95681
6389,OR2A14,135941
6390,RAG1,5896
6391,ANTXR2,118429
6392,GLP2R,9340
6393,ZNF99,7652
6394,GPRC6A,222545
6395,NANS,54187
6396,MSTO1,55154
6397,FRG2,448831
6398,ING1,3621
6399,KIAA1549,57670
6400,PPP2R3B,28227
6401,TRIM69,140691
6402,TMEM74,157753
6403,ATP5MGL,267020
6404,DDX3X,1654
6405,PLA2G4B,100137049
6406,ADIPOR1,51094
6407,VAMP2,6844
6408,CSRP2,1466
6409,TAF1C,9013
6410,AREG,374
6411,KRTAP19-8,728299
6412,MCTP1,79772
6413,SPRY4,81848
6414,PRPF4B,8899
6415,SCUBE3,222663
6416,MMP8,4317
6417,CBFA2T3,863
6418,SSTR5,6755
6419,CD81,975
6420,TMEM258,746
6421,DEPDC4,120863
6422,LDHD,197257
6423,ODF3L1,161753
